replicate,metric,configuration_a,value_a,configuration_b,value_b,difference_b_minus_a
1602,recall_at_5,text_metadata,0.0697674418605,text_fused_alpha_0.50,0.0697674418605,0
1602,recall_at_10,text_metadata,0.111627906977,text_fused_alpha_0.50,0.13023255814,0.0186046511628
1603,mrr,text_metadata,0.0527218625269,text_fused_alpha_0.50,0.0686843271753,0.0159624646484
1603,mean_rank,text_metadata,74.7674418605,text_fused_alpha_0.50,74.2511627907,-0.516279069767
1603,median_rank,text_metadata,60,text_fused_alpha_0.50,62,2
1603,recall_at_1,text_metadata,0.0046511627907,text_fused_alpha_0.50,0.0232558139535,0.0186046511628
1603,recall_at_5,text_metadata,0.0651162790698,text_fused_alpha_0.50,0.093023255814,0.0279069767442
1603,recall_at_10,text_metadata,0.120930232558,text_fused_alpha_0.50,0.13023255814,0.0093023255814
1604,mrr,text_metadata,0.0651258599985,text_fused_alpha_0.50,0.0685989145208,0.00347305452232
1604,mean_rank,text_metadata,66.2465116279,text_fused_alpha_0.50,66.2186046512,-0.0279069767442
1604,median_rank,text_metadata,50,text_fused_alpha_0.50,50,0
1604,recall_at_1,text_metadata,0.0186046511628,text_fused_alpha_0.50,0.0232558139535,0.0046511627907
1604,recall_at_5,text_metadata,0.0790697674419,text_fused_alpha_0.50,0.0744186046512,-0.0046511627907
1604,recall_at_10,text_metadata,0.13488372093,text_fused_alpha_0.50,0.144186046512,0.0093023255814
1605,mrr,text_metadata,0.049353382386,text_fused_alpha_0.50,0.0463371611159,-0.00301622127008
1605,mean_rank,text_metadata,75.6558139535,text_fused_alpha_0.50,74.5534883721,-1.1023255814
1605,median_rank,text_metadata,64,text_fused_alpha_0.50,57,-7
1605,recall_at_1,text_metadata,0.0046511627907,text_fused_alpha_0.50,0.0046511627907,0
1605,recall_at_5,text_metadata,0.0558139534884,text_fused_alpha_0.50,0.0511627906977,-0.0046511627907
1605,recall_at_10,text_metadata,0.102325581395,text_fused_alpha_0.50,0.0883720930233,-0.0139534883721
1606,mrr,text_metadata,0.0494941936794,text_fused_alpha_0.50,0.0446531770152,-0.00484101666417
1606,mean_rank,text_metadata,72.0279069767,text_fused_alpha_0.50,70.4418604651,-1.58604651163
1606,median_rank,text_metadata,59,text_fused_alpha_0.50,54,-5
1606,recall_at_1,text_metadata,0.0046511627907,text_fused_alpha_0.50,0.0046511627907,0
1606,recall_at_5,text_metadata,0.0558139534884,text_fused_alpha_0.50,0.0325581395349,-0.0232558139535
1606,recall_at_10,text_metadata,0.13023255814,text_fused_alpha_0.50,0.093023255814,-0.0372093023256
1607,mrr,text_metadata,0.071869943364,text_fused_alpha_0.50,0.0707782594475,-0.00109168391646
1607,mean_rank,text_metadata,67.8837209302,text_fused_alpha_0.50,67.5720930233,-0.311627906977
1607,median_rank,text_metadata,57,text_fused_alpha_0.50,57,0
1607,recall_at_1,text_metadata,0.0232558139535,text_fused_alpha_0.50,0.0186046511628,-0.0046511627907
1607,recall_at_5,text_metadata,0.0697674418605,text_fused_alpha_0.50,0.0790697674419,0.0093023255814
1607,recall_at_10,text_metadata,0.120930232558,text_fused_alpha_0.50,0.186046511628,0.0651162790698
1608,mrr,text_metadata,0.0764308350359,text_fused_alpha_0.50,0.0675698176073,-0.00886101742864
1608,mean_rank,text_metadata,76.4046511628,text_fused_alpha_0.50,74.688372093,-1.71627906977
1608,median_rank,text_metadata,60,text_fused_alpha_0.50,62,2
1608,recall_at_1,text_metadata,0.0279069767442,text_fused_alpha_0.50,0.0232558139535,-0.0046511627907
1608,recall_at_5,text_metadata,0.0883720930233,text_fused_alpha_0.50,0.0744186046512,-0.0139534883721
1608,recall_at_10,text_metadata,0.144186046512,text_fused_alpha_0.50,0.125581395349,-0.0186046511628
1609,mrr,text_metadata,0.0473245899678,text_fused_alpha_0.50,0.0470808013142,-0.000243788653588
1609,mean_rank,text_metadata,76.6093023256,text_fused_alpha_0.50,74.4744186047,-2.13488372093
1609,median_rank,text_metadata,65,text_fused_alpha_0.50,61,-4
1609,recall_at_1,text_metadata,0.0046511627907,text_fused_alpha_0.50,0.0046511627907,0
1609,recall_at_5,text_metadata,0.0558139534884,text_fused_alpha_0.50,0.0558139534884,0
1609,recall_at_10,text_metadata,0.106976744186,text_fused_alpha_0.50,0.116279069767,0.0093023255814
1610,mrr,text_metadata,0.068280851277,text_fused_alpha_0.50,0.0538137092283,-0.0144671420487
1610,mean_rank,text_metadata,72.511627907,text_fused_alpha_0.50,71.8930232558,-0.618604651163
1610,median_rank,text_metadata,64,text_fused_alpha_0.50,58,-6
1610,recall_at_1,text_metadata,0.0186046511628,text_fused_alpha_0.50,0.0093023255814,-0.0093023255814
1610,recall_at_5,text_metadata,0.0837209302326,text_fused_alpha_0.50,0.0511627906977,-0.0325581395349
1610,recall_at_10,text_metadata,0.144186046512,text_fused_alpha_0.50,0.13023255814,-0.0139534883721
1611,mrr,text_metadata,0.0479117808632,text_fused_alpha_0.50,0.0432518356624,-0.00465994520087
1611,mean_rank,text_metadata,74.311627907,text_fused_alpha_0.50,72.8139534884,-1.4976744186
1611,median_rank,text_metadata,64,text_fused_alpha_0.50,63,-1
1611,recall_at_1,text_metadata,0.0046511627907,text_fused_alpha_0.50,0.0046511627907,0
1611,recall_at_5,text_metadata,0.0511627906977,text_fused_alpha_0.50,0.0372093023256,-0.0139534883721
1611,recall_at_10,text_metadata,0.0883720930233,text_fused_alpha_0.50,0.0976744186047,0.0093023255814
1612,mrr,text_metadata,0.0558032017652,text_fused_alpha_0.50,0.0502050081677,-0.00559819359749
1612,mean_rank,text_metadata,74.5255813953,text_fused_alpha_0.50,72.0046511628,-2.52093023256
1612,median_rank,text_metadata,60,text_fused_alpha_0.50,57,-3
1612,recall_at_1,text_metadata,0.0139534883721,text_fused_alpha_0.50,0.0046511627907,-0.0093023255814
1612,recall_at_5,text_metadata,0.0651162790698,text_fused_alpha_0.50,0.0558139534884,-0.0093023255814
1612,recall_at_10,text_metadata,0.111627906977,text_fused_alpha_0.50,0.106976744186,-0.0046511627907
1613,mrr,text_metadata,0.0542599682507,text_fused_alpha_0.50,0.0421390755225,-0.0121208927282
1613,mean_rank,text_metadata,78.023255814,text_fused_alpha_0.50,76.1441860465,-1.87906976744
1613,median_rank,text_metadata,59,text_fused_alpha_0.50,58,-1
1613,recall_at_1,text_metadata,0.0186046511628,text_fused_alpha_0.50,0.0046511627907,-0.0139534883721
1613,recall_at_5,text_metadata,0.0511627906977,text_fused_alpha_0.50,0.046511627907,-0.0046511627907
1613,recall_at_10,text_metadata,0.0651162790698,text_fused_alpha_0.50,0.0883720930233,0.0232558139535
1614,mrr,text_metadata,0.0584442368285,text_fused_alpha_0.50,0.0610618761894,0.00261763936094
1614,mean_rank,text_metadata,70.7441860465,text_fused_alpha_0.50,68.1069767442,-2.63720930233
1614,median_rank,text_metadata,56,text_fused_alpha_0.50,52,-4
1614,recall_at_1,text_metadata,0.0093023255814,text_fused_alpha_0.50,0.0093023255814,0
1614,recall_at_5,text_metadata,0.0651162790698,text_fused_alpha_0.50,0.0837209302326,0.0186046511628
1614,recall_at_10,text_metadata,0.0883720930233,text_fused_alpha_0.50,0.144186046512,0.0558139534884
1615,mrr,text_metadata,0.0632193227463,text_fused_alpha_0.50,0.0638470128316,0.000627690085352
1615,mean_rank,text_metadata,64.1023255814,text_fused_alpha_0.50,61.9720930233,-2.13023255814
1615,median_rank,text_metadata,57,text_fused_alpha_0.50,52,-5
1615,recall_at_1,text_metadata,0.0139534883721,text_fused_alpha_0.50,0.0093023255814,-0.0046511627907
1615,recall_at_5,text_metadata,0.0697674418605,text_fused_alpha_0.50,0.0837209302326,0.0139534883721
1615,recall_at_10,text_metadata,0.144186046512,text_fused_alpha_0.50,0.167441860465,0.0232558139535
1616,mrr,text_metadata,0.0500674757149,text_fused_alpha_0.50,0.0588908869992,0.00882341128428
1616,mean_rank,text_metadata,73.9674418605,text_fused_alpha_0.50,71.0790697674,-2.88837209302
1616,median_rank,text_metadata,61,text_fused_alpha_0.50,61,0
1616,recall_at_1,text_metadata,0.0093023255814,text_fused_alpha_0.50,0.0139534883721,0.0046511627907
1616,recall_at_5,text_metadata,0.0511627906977,text_fused_alpha_0.50,0.0651162790698,0.0139534883721
1616,recall_at_10,text_metadata,0.0744186046512,text_fused_alpha_0.50,0.116279069767,0.0418604651163
1617,mrr,text_metadata,0.0519854103268,text_fused_alpha_0.50,0.0491393626467,-0.00284604768003
1617,mean_rank,text_metadata,69.7023255814,text_fused_alpha_0.50,72.0325581395,2.33023255814
1617,median_rank,text_metadata,56,text_fused_alpha_0.50,57,1
1617,recall_at_1,text_metadata,0.0046511627907,text_fused_alpha_0.50,0.0046511627907,0
1617,recall_at_5,text_metadata,0.0604651162791,text_fused_alpha_0.50,0.046511627907,-0.0139534883721
1617,recall_at_10,text_metadata,0.139534883721,text_fused_alpha_0.50,0.111627906977,-0.0279069767442
1618,mrr,text_metadata,0.0710603880505,text_fused_alpha_0.50,0.0680937894958,-0.00296659855474
1618,mean_rank,text_metadata,68.0604651163,text_fused_alpha_0.50,65.9674418605,-2.09302325581
1618,median_rank,text_metadata,57,text_fused_alpha_0.50,55,-2
1618,recall_at_1,text_metadata,0.0186046511628,text_fused_alpha_0.50,0.0186046511628,0
1618,recall_at_5,text_metadata,0.0837209302326,text_fused_alpha_0.50,0.0790697674419,-0.0046511627907
1618,recall_at_10,text_metadata,0.139534883721,text_fused_alpha_0.50,0.162790697674,0.0232558139535
1619,mrr,text_metadata,0.0565301424233,text_fused_alpha_0.50,0.050534989717,-0.00599515270624
1619,mean_rank,text_metadata,71.8976744186,text_fused_alpha_0.50,70.9441860465,-0.953488372093
1619,median_rank,text_metadata,60,text_fused_alpha_0.50,55,-5
1619,recall_at_1,text_metadata,0.0186046511628,text_fused_alpha_0.50,0.0093023255814,-0.0093023255814
1619,recall_at_5,text_metadata,0.0558139534884,text_fused_alpha_0.50,0.046511627907,-0.0093023255814
1619,recall_at_10,text_metadata,0.120930232558,text_fused_alpha_0.50,0.125581395349,0.0046511627907
1620,mrr,text_metadata,0.0676938175053,text_fused_alpha_0.50,0.0642781666211,-0.00341565088422
1620,mean_rank,text_metadata,70.9395348837,text_fused_alpha_0.50,69.4046511628,-1.53488372093
1620,median_rank,text_metadata,60,text_fused_alpha_0.50,49,-11
1620,recall_at_1,text_metadata,0.0186046511628,text_fused_alpha_0.50,0.0186046511628,0
1620,recall_at_5,text_metadata,0.0697674418605,text_fused_alpha_0.50,0.0697674418605,0
1620,recall_at_10,text_metadata,0.120930232558,text_fused_alpha_0.50,0.139534883721,0.0186046511628
1621,mrr,text_metadata,0.0599385331745,text_fused_alpha_0.50,0.0631996108148,0.00326107764022
1621,mean_rank,text_metadata,71.0930232558,text_fused_alpha_0.50,71.4976744186,0.404651162791
1621,median_rank,text_metadata,57,text_fused_alpha_0.50,57,0
1621,recall_at_1,text_metadata,0.0139534883721,text_fused_alpha_0.50,0.0139534883721,0
1621,recall_at_5,text_metadata,0.0651162790698,text_fused_alpha_0.50,0.0744186046512,0.0093023255814
1621,recall_at_10,text_metadata,0.102325581395,text_fused_alpha_0.50,0.13488372093,0.0325581395349
1622,mrr,text_metadata,0.0633889072382,text_fused_alpha_0.50,0.0621096271487,-0.00127928008952
1622,mean_rank,text_metadata,72.4046511628,text_fused_alpha_0.50,71.6046511628,-0.8
1622,median_rank,text_metadata,60,text_fused_alpha_0.50,57,-3
1622,recall_at_1,text_metadata,0.0186046511628,text_fused_alpha_0.50,0.0186046511628,0
1622,recall_at_5,text_metadata,0.0651162790698,text_fused_alpha_0.50,0.0697674418605,0.0046511627907
1622,recall_at_10,text_metadata,0.116279069767,text_fused_alpha_0.50,0.111627906977,-0.0046511627907
1623,mrr,text_metadata,0.0494597438619,text_fused_alpha_0.50,0.0495803374243,0.000120593562423
1623,mean_rank,text_metadata,73.8325581395,text_fused_alpha_0.50,71.0511627907,-2.78139534884
1623,median_rank,text_metadata,63,text_fused_alpha_0.50,58,-5
1623,recall_at_1,text_metadata,0.0046511627907,text_fused_alpha_0.50,0.0093023255814,0.0046511627907
1623,recall_at_5,text_metadata,0.0558139534884,text_fused_alpha_0.50,0.0511627906977,-0.0046511627907
1623,recall_at_10,text_metadata,0.0976744186047,text_fused_alpha_0.50,0.116279069767,0.0186046511628
1624,mrr,text_metadata,0.0681497568912,text_fused_alpha_0.50,0.0515741898486,-0.0165755670425
1624,mean_rank,text_metadata,73.4093023256,text_fused_alpha_0.50,71.8046511628,-1.60465116279
1624,median_rank,text_metadata,62,text_fused_alpha_0.50,57,-5
1624,recall_at_1,text_metadata,0.0186046511628,text_fused_alpha_0.50,0.0046511627907,-0.0139534883721
1624,recall_at_5,text_metadata,0.0790697674419,text_fused_alpha_0.50,0.0511627906977,-0.0279069767442
1624,recall_at_10,text_metadata,0.148837209302,text_fused_alpha_0.50,0.139534883721,-0.0093023255814
1625,mrr,text_metadata,0.0538298965061,text_fused_alpha_0.50,0.0441071224432,-0.00972277406293
1625,mean_rank,text_metadata,69.2744186047,text_fused_alpha_0.50,68.423255814,-0.851162790698
1625,median_rank,text_metadata,60,text_fused_alpha_0.50,55,-5
1625,recall_at_1,text_metadata,0.0139534883721,text_fused_alpha_0.50,0,-0.0139534883721
1625,recall_at_5,text_metadata,0.046511627907,text_fused_alpha_0.50,0.046511627907,0
1625,recall_at_10,text_metadata,0.0883720930233,text_fused_alpha_0.50,0.093023255814,0.0046511627907
1626,mrr,text_metadata,0.0631846334609,text_fused_alpha_0.50,0.0557446031639,-0.00744003029699
1626,mean_rank,text_metadata,71.1162790698,text_fused_alpha_0.50,71.4697674419,0.353488372093
1626,median_rank,text_metadata,55,text_fused_alpha_0.50,50,-5
1626,recall_at_1,text_metadata,0.0093023255814,text_fused_alpha_0.50,0.0093023255814,0
1626,recall_at_5,text_metadata,0.0651162790698,text_fused_alpha_0.50,0.0651162790698,0
1626,recall_at_10,text_metadata,0.144186046512,text_fused_alpha_0.50,0.13023255814,-0.0139534883721
1627,mrr,text_metadata,0.0920179186287,text_fused_alpha_0.50,0.0814398170621,-0.0105781015665
1627,mean_rank,text_metadata,65.9302325581,text_fused_alpha_0.50,65.7906976744,-0.139534883721
1627,median_rank,text_metadata,52,text_fused_alpha_0.50,49,-3
1627,recall_at_1,text_metadata,0.0325581395349,text_fused_alpha_0.50,0.0279069767442,-0.0046511627907
1627,recall_at_5,text_metadata,0.111627906977,text_fused_alpha_0.50,0.106976744186,-0.0046511627907
1627,recall_at_10,text_metadata,0.186046511628,text_fused_alpha_0.50,0.167441860465,-0.0186046511628
1628,mrr,text_metadata,0.0710679713228,text_fused_alpha_0.50,0.0708828034152,-0.000185167907634
1628,mean_rank,text_metadata,70.0930232558,text_fused_alpha_0.50,69.4418604651,-0.651162790698
1628,median_rank,text_metadata,55,text_fused_alpha_0.50,54,-1
1628,recall_at_1,text_metadata,0.0186046511628,text_fused_alpha_0.50,0.0232558139535,0.0046511627907
1628,recall_at_5,text_metadata,0.0790697674419,text_fused_alpha_0.50,0.0837209302326,0.0046511627907
1628,recall_at_10,text_metadata,0.120930232558,text_fused_alpha_0.50,0.148837209302,0.0279069767442
1629,mrr,text_metadata,0.0818318286381,text_fused_alpha_0.50,0.0721857416625,-0.0096460869756
1629,mean_rank,text_metadata,65.6511627907,text_fused_alpha_0.50,63.7953488372,-1.85581395349
1629,median_rank,text_metadata,49,text_fused_alpha_0.50,49,0
1629,recall_at_1,text_metadata,0.0418604651163,text_fused_alpha_0.50,0.0279069767442,-0.0139534883721
1629,recall_at_5,text_metadata,0.0744186046512,text_fused_alpha_0.50,0.0790697674419,0.0046511627907
1629,recall_at_10,text_metadata,0.116279069767,text_fused_alpha_0.50,0.153488372093,0.0372093023256
1630,mrr,text_metadata,0.064825740729,text_fused_alpha_0.50,0.0638820526518,-0.000943688077155
1630,mean_rank,text_metadata,67.4046511628,text_fused_alpha_0.50,65.3720930233,-2.03255813953
1630,median_rank,text_metadata,57,text_fused_alpha_0.50,52,-5
1630,recall_at_1,text_metadata,0.0093023255814,text_fused_alpha_0.50,0.0093023255814,0
1630,recall_at_5,text_metadata,0.0744186046512,text_fused_alpha_0.50,0.0790697674419,0.0046511627907
1630,recall_at_10,text_metadata,0.144186046512,text_fused_alpha_0.50,0.158139534884,0.0139534883721
1631,mrr,text_metadata,0.0616424971386,text_fused_alpha_0.50,0.0626567078103,0.00101421067165
1631,mean_rank,text_metadata,76.0558139535,text_fused_alpha_0.50,74.0651162791,-1.99069767442
1631,median_rank,text_metadata,64,text_fused_alpha_0.50,68,4
1631,recall_at_1,text_metadata,0.0139534883721,text_fused_alpha_0.50,0.0093023255814,-0.0046511627907
1631,recall_at_5,text_metadata,0.0790697674419,text_fused_alpha_0.50,0.0883720930233,0.0093023255814
1631,recall_at_10,text_metadata,0.153488372093,text_fused_alpha_0.50,0.162790697674,0.0093023255814
1632,mrr,text_metadata,0.0546135807698,text_fused_alpha_0.50,0.0626656614539,0.00805208068406
1632,mean_rank,text_metadata,75.9581395349,text_fused_alpha_0.50,71.8046511628,-4.15348837209
1632,median_rank,text_metadata,61,text_fused_alpha_0.50,61,0
1632,recall_at_1,text_metadata,0.0046511627907,text_fused_alpha_0.50,0.0186046511628,0.0139534883721
1632,recall_at_5,text_metadata,0.0604651162791,text_fused_alpha_0.50,0.0697674418605,0.0093023255814
1632,recall_at_10,text_metadata,0.111627906977,text_fused_alpha_0.50,0.148837209302,0.0372093023256
1633,mrr,text_metadata,0.0637159008834,text_fused_alpha_0.50,0.0583781259786,-0.00533777490483
1633,mean_rank,text_metadata,74.0697674419,text_fused_alpha_0.50,71.9813953488,-2.08837209302
1633,median_rank,text_metadata,60,text_fused_alpha_0.50,50,-10
1633,recall_at_1,text_metadata,0.0093023255814,text_fused_alpha_0.50,0.0093023255814,0
1633,recall_at_5,text_metadata,0.0697674418605,text_fused_alpha_0.50,0.0697674418605,0
1633,recall_at_10,text_metadata,0.13023255814,text_fused_alpha_0.50,0.106976744186,-0.0232558139535
1634,mrr,text_metadata,0.0451778513432,text_fused_alpha_0.50,0.0437058801367,-0.00147197120652
1634,mean_rank,text_metadata,77.511627907,text_fused_alpha_0.50,74.4790697674,-3.03255813953
1634,median_rank,text_metadata,64,text_fused_alpha_0.50,57,-7
1634,recall_at_1,text_metadata,0.0046511627907,text_fused_alpha_0.50,0.0093023255814,0.0046511627907
1634,recall_at_5,text_metadata,0.0372093023256,text_fused_alpha_0.50,0.0325581395349,-0.0046511627907
1634,recall_at_10,text_metadata,0.093023255814,text_fused_alpha_0.50,0.0744186046512,-0.0186046511628
1635,mrr,text_metadata,0.0740953120954,text_fused_alpha_0.50,0.0700456176296,-0.00404969446583
1635,mean_rank,text_metadata,74.2558139535,text_fused_alpha_0.50,71.1395348837,-3.11627906977
1635,median_rank,text_metadata,59,text_fused_alpha_0.50,50,-9
1635,recall_at_1,text_metadata,0.0325581395349,text_fused_alpha_0.50,0.0325581395349,0
1635,recall_at_5,text_metadata,0.0790697674419,text_fused_alpha_0.50,0.0651162790698,-0.0139534883721
1635,recall_at_10,text_metadata,0.116279069767,text_fused_alpha_0.50,0.120930232558,0.0046511627907
1636,mrr,text_metadata,0.0556051650679,text_fused_alpha_0.50,0.0570264684168,0.00142130334886
1636,mean_rank,text_metadata,75.5395348837,text_fused_alpha_0.50,72.8279069767,-2.71162790698
1636,median_rank,text_metadata,69,text_fused_alpha_0.50,61,-8
1636,recall_at_1,text_metadata,0.0046511627907,text_fused_alpha_0.50,0.0186046511628,0.0139534883721
1636,recall_at_5,text_metadata,0.0744186046512,text_fused_alpha_0.50,0.0511627906977,-0.0232558139535
1636,recall_at_10,text_metadata,0.120930232558,text_fused_alpha_0.50,0.0976744186047,-0.0232558139535
